channel_id;video_id;title;duration;view_count;t_step;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
UCQsBfyc5eOobgCzeY8bBzFg;mISpQeuS3b8;Ukulele - Bensound | Royalty Free Music - No Copyright Music;147.0;120235;1470.0;0.1216820430958801;0.0;0.1202528219373469;0.215146344745486;0.269894069381922;0.3118901506788446;0.3326998004312852;0.3267325080223174;0.3421431789285491;0.381722141596174;0.4108594818850052;0.4398753750188991;0.4677943022685429;0.4939182504219395;0.4779247932950331;0.4902260598373581;0.5147094860266488;0.5423480748131718;0.5716816273918761;0.6158431878276941;0.6347668962892413;0.6242667674210001;0.6316281155090542;0.6809490861132383;0.7331519016302679;0.7410343885748527;0.747587115392965;0.7160661591382671;0.7277748473211572;0.7468171699918368;0.7468281322603859;0.7626843762730935;0.7723433665804158;0.7961062391628275;0.8081589455036685;0.8249622556160842;0.8149075150969838;0.8313930425930323;0.8464269932930009;0.8603827001853424;0.8605725075542655;0.8754506462349688;0.8699076798389409;0.8525626612200204;0.8647742588690449;0.8903149897013182;0.9057315112564946;0.9071776685040784;0.9092346335014933;0.924420824245582;0.911888364691272;0.9233954210357928;0.9442005750264126;0.9457772941241316;0.9515584743108784;0.9532496197848008;0.958310862222452;0.9539789185722076;0.9449840692987812;0.9593165579831644;0.9669478981235736;0.9661985223724197;0.9706052311576;0.9634393563300788;0.9559827966286714;0.948615166791224;0.9597275814679772;0.9730650903170835;0.9756819932113996;0.9765891517267268;0.970031990732572;0.9673565813488086;0.9676735017642786;0.9731403481382466;0.9739883843063424;0.9696007671124554;0.963021435238089;0.9636263307531971;0.9660730105561104;0.9874650770145554;0.9802467311038666;0.97269064878462;0.9726229044284178;0.974442641007568;0.972911249042726;0.9649365066021494;0.9633331824481765;0.9703128218819196;0.9644743669212932;1.0;0.978798726282932;0.9693081114936616;0.949502125171247;0.948089470587094;0.9390930200834302;0.9302095178972892;0.9373380717431208;0.9356784581877214;0.9197169024940084;0.8865913903697703
UCQsBfyc5eOobgCzeY8bBzFg;vXmJVeuvP_4;Nimbus - Eveningland | Royalty Free Music - No Copyright Music;280.0;52961;2810.0;0.1841890443700977;0.0;0.1757836322878017;0.2765924871530412;0.3215019784189005;0.3477474487983149;0.3639348750533689;0.3796435087025655;0.3850422810349164;0.4120560161199612;0.4278897738881653;0.4517425887003506;0.469942722048406;0.5128491814404976;0.5487207104801125;0.5726758995714859;0.5803943710881961;0.6249206452246812;0.6194515314335779;0.6255384210473673;0.630498147620442;0.6524427215581078;0.6820175133235287;0.7165355576400859;0.7838243539780939;0.8227910379490209;0.919903828320818;1.0;0.9594608314112006;0.8819045355270455;0.7700512871604415;0.7018851837811162;0.6993416470923253;0.6926330592696739;0.6718274155312502;0.6462692779560393;0.6375441914004167;0.629891354479048;0.6240339244565419;0.6264388701671217;0.6134997026504413;0.6186329294386915;0.6307312681054894;0.6000980858036358;0.5933451750171981;0.6034182549552322;0.6001794099436805;0.6124564786738883;0.6163493162071493;0.6311408959684472;0.6199301932932295;0.607064635890448;0.5897599833063244;0.5919203028657412;0.5887687963197035;0.5982322066998148;0.5953338248083212;0.5861759683113036;0.5783421786410252;0.5841935943380617;0.5890615370746229;0.5881009447001732;0.590784118336822;0.5987502231674301;0.5982612323575156;0.6115127525599944;0.6021392955695145;0.6109483211892989;0.6148155324662115;0.6344435451284585;0.6367876938533136;0.6379712085087539;0.6470704907055465;0.6102300015343067;0.6145599236337561;0.604862739037568;0.6007658066769603;0.6002054284386464;0.5995649027761407;0.6043625040539495;0.6103572175926081;0.6054193256359119;0.5819407064648965;0.572965240925053;0.5622067893759033;0.5591818451571376;0.5483704413946149;0.545564366324458;0.5292694666881875;0.5218906738143002;0.5117956285136817;0.5221882521788365;0.5026936006465661;0.4580236364298415;0.3877616713705883;0.3622444573578113;0.3292893531860987;0.3266137628293897;0.3000327976857398;0.2355303337408038
UCQsBfyc5eOobgCzeY8bBzFg;6BDg1V7YaoY;Endless Motion - Bensound | Royalty Free Music - No Copyright Music;181.0;107408;1810.0;0.0118340980194587;0.0;0.1701269179164466;0.2908120403706868;0.376029454565428;0.4024303275634117;0.4489515887701791;0.5149148551191198;0.5119579117607442;0.5476620797654501;0.6891379395615729;0.5666472332842333;0.5831047175941321;0.5790982348365488;0.6301281851127679;0.6593686262703017;0.6779503737659366;0.7039357613513783;0.7143747468741162;0.7001373631695771;0.6847203017385888;0.7033116215805357;0.716557697659265;0.7519259218910216;0.8654211296781709;0.9706952873743716;0.7440036657528115;0.8277183925113256;1.0;0.7783344299747541;0.7111484103409601;0.7297479350511744;0.7049042776764451;0.6292606342499919;0.6525512923921043;0.650986897509116;0.6173889875625592;0.6341320468707659;0.6909321847125527;0.6752965547074407;0.6833260439156458;0.6884009828520532;0.6626988911348449;0.657684349145406;0.641186296320185;0.6381599534510474;0.644682139984625;0.6464684081803448;0.6450357470156501;0.6438216544250792;0.679503145085546;0.7170577387975628;0.7119151096979491;0.6577445181793671;0.6610854949552596;0.6635045636161042;0.6573958112780017;0.657756939438272;0.6583814210786256;0.6527491208825521;0.647542448227851;0.6529602822839344;0.6505973941794209;0.642604485008908;0.647575951439943;0.6612087958922783;0.6666739218974032;0.6316741190421545;0.626662995747827;0.6254263397695207;0.6228053401840945;0.6242534994332943;0.6216290811527566;0.6202051946388479;0.6161712483638695;0.6099219876566874;0.609176142339878;0.6097678045071621;0.636220755627343;0.6501767807242118;0.6514814687352355;0.6480354240629186;0.6388621534269342;0.6257601183688996;0.5974152613740557;0.571407880183397;0.5523464897636291;0.544175466577811;0.5283609248618676;0.5068826309548256;0.4859498468310633;0.4766360678259994;0.462914337300767;0.4454214441981211;0.4377985517951682;0.4199560401391272;0.4049023859984835;0.3924987903517131;0.3769154663818058;0.3507257547852045
UCQsBfyc5eOobgCzeY8bBzFg;zFBwdFnezG0;Creative Minds - Bensound | Royalty Free Music - No Copyright Music;147.0;124123;1480.0;0.077578554272147;0.0;0.0435355145429128;0.1390399077680061;0.2072820077073331;0.2533943179739674;0.2821293679160053;0.2765766806008587;0.2841268626419576;0.2953767061422078;0.3019613209793033;0.3256725999181162;0.3458390581396509;0.3591801364594253;0.3621706764765895;0.3792115145670975;0.3976273384454373;0.4077975733063999;0.4182664787539085;0.4461572779843058;0.4554029907268092;0.4639778252327785;0.4785133892755729;0.4905649145723965;0.510905580917486;0.5167435192882163;0.5275492402161419;0.5406617441074373;0.5482095175147736;0.5632572849005256;0.5736623861312244;0.5837533818569809;0.5925069468192836;0.5919737047977478;0.6165971185956701;0.6246065631927433;0.6335616668984362;0.6458617238749137;0.6639805484636038;0.6688675189002787;0.6875286301760618;0.6980891620181264;0.7026233904980774;0.710157400283914;0.7173528249808551;0.7269805765315605;0.7297045938495389;0.7444810212685802;0.7634823889301552;0.7610577303797978;0.7659128478638589;0.7708390446218084;0.7778412870598412;0.7902516496314815;0.7905254473877458;0.8007843592958;0.8105151413845898;0.8140649759925574;0.8282068021488749;0.8347169951182892;0.8445288842623458;0.8544442955023975;0.8635469648928848;0.8678668741237673;0.8693432191527871;0.8772489450307009;0.8868142687267465;0.8818448148726548;0.8897727591681326;0.8902277451702838;0.9025354704501682;0.9021641476044197;0.9119729890894298;0.9310966563591888;0.9430958798943132;0.9545020879659594;0.961744407287582;0.9735936073483582;0.9704241402516964;0.9748551415703988;0.9582191505751498;0.939124878468451;0.9294894586143384;0.9240357219066174;0.9212921405837928;0.923240184583928;0.9167977282946091;0.9110597728029168;0.9216785051016092;0.9317910310638547;0.9253113146849042;0.9244394875744728;0.9956917898473924;1.0;0.9188022031428936;0.901672688005294;0.8913227395721766;0.8638138808383992;0.8351669672297511;0.8218660000354905
UCQsBfyc5eOobgCzeY8bBzFg;7ySdvwXoBsE;Happiness - Bensound | Royalty Free Music - No Copyright Music;262.0;66183;2620.0;0.0;0.0015762458821791;0.1514690157351437;0.2166219537778584;0.2282506205004237;0.1488259780987313;0.1726123134872436;0.1969586505406069;0.2196460527226033;0.2589724516096856;0.3234267541885217;0.3518383102965212;0.3592055878520256;0.3428204359643753;0.3498874383160467;0.3409441224657836;0.342626410921963;0.3666064599717566;0.3815347633419506;0.3797809264214864;0.3955886047030556;0.4084676050575284;0.4130623450240975;0.419452785374276;0.4259580215680216;0.439246522707443;0.4485959833460224;0.4577228410739598;0.4705133399914692;0.4808192942681601;0.4703338460684957;0.4768702895711315;0.4847689909232573;0.4926881050384044;0.5053332927615253;0.5125222527227729;0.5207923971660788;0.527095719995431;0.5352958382822031;0.5374366181545821;0.5532750539722968;0.5609829132891256;0.5635817002070563;0.5601102157731115;0.56053334813201;0.5666928128789174;0.5711245967203505;0.5796337434805224;0.5890698372692802;0.5969105525352643;0.610793999221997;0.6219073993688409;0.6343829189735611;0.6673206074056363;0.6768656153943786;0.6943745071853012;0.6846927682822198;0.6995169319631018;0.7023235830848151;0.7043260405392976;0.7063833010728066;0.7110633594692238;0.7082882616354349;0.6987267850446618;0.6989641958579701;0.7047247467783773;0.7137373622292025;0.7244577993889353;0.7441649035719239;0.974793835850697;0.9716684688426246;0.8954591825958153;0.8782819463071331;0.7467300613277247;0.7146699833139502;0.7154539718055803;0.7170545400138679;0.7189141773230083;0.7177363954945849;0.7248868825872229;0.740982311631585;0.7435708575701017;0.7610874992913917;0.7611556571611406;0.7443904819022605;0.7261914311337987;0.7196926993458972;0.7203084036352639;0.7239750894403376;0.7346895757606812;0.7442415033301087;0.7546086958958635;0.7760842373145619;0.8036910115909723;0.8488171262251398;0.8920829807879053;1.0;0.9557763370787928;0.7726991092475681;0.6583702681809777
UCQsBfyc5eOobgCzeY8bBzFg;0jgUqxaSrvw;Arp Bounce - Geographer | Royalty Free Music - No Copyright Music;247.0;398991;2480.0;0.0;0.0016835832289644;0.1346504748374716;0.200032137311012;0.2255388800553179;0.252989016464861;0.2797243297427332;0.3053998078722489;0.3266423384128461;0.3521072417427704;0.3761810026725016;0.401285303909324;0.4181431073299173;0.4318844907309382;0.4543946032521334;0.4608194550231371;0.4762895966187372;0.4895558089929941;0.5210213689914395;0.5529833460277646;0.5812696906290734;0.6091254590733665;0.6381302524055126;0.6628326197187348;0.6797792503189077;0.7001677347198398;0.701732543320109;0.7318254514741106;0.7500947006502294;0.7594181464428812;0.7521479499702121;0.7501458941104607;0.7795535640219903;0.7809594263547994;0.8399527105849512;0.8505581682428838;0.8912091112177198;0.8863874993981505;0.9203764764164926;0.9152307360314366;0.9654776248322798;0.9746496656037376;0.97459006075344;1.0;0.968025985974442;0.9484726945975092;0.912017294978168;0.8878171456614921;0.8533007164764049;0.8206942529322396;0.7270825876684381;0.6897146972508676;0.6788529822438456;0.677776469339323;0.6788811168933778;0.6867053049186909;0.688883564897935;0.6923663154572924;0.7006318114131541;0.7051730919051683;0.7153994569142497;0.72100883892072;0.7249592917725584;0.7282973084131884;0.7334739389031432;0.7293610592086448;0.7321430539610976;0.7319221824598733;0.732842649576269;0.7251659509250499;0.7149949850712328;0.7088809196607831;0.6980644521313593;0.7128915574587856;0.7158281477596987;0.7515922181299681;0.7584076194431891;0.8017307740277159;0.8040225877728553;0.8009193649342491;0.7825702075525002;0.7811604295725911;0.770513350036227;0.7671425579791317;0.76767117033761;0.7618786230612471;0.758093932603302;0.7485268465466604;0.7468864804597608;0.7305586671253291;0.7197941181759697;0.7092266567973023;0.6921966374162994;0.6703932991966253;0.6514347511069679;0.6345471452612259;0.6161626020316118;0.5985637986533655;0.5799782522059596;0.5638027140365217
UCQsBfyc5eOobgCzeY8bBzFg;dmotSOU_IV4;Little Idea - Bensound | Royalty Free Music - No Copyright Music;169.0;67337;1700.0;0.3594682019322721;0.0;0.2293523743061504;0.3204055619942335;0.3702424649299602;0.4184828395726528;0.4219330111139782;0.4344225338330835;0.4292129877034158;0.4670420490424259;0.5057930189809589;0.5763824355684968;0.6676754402709779;0.7837362303528913;0.8102831447738366;0.8609882201022748;0.840352902558652;0.8206483984716809;0.8545957609400008;0.8763923946788259;0.8765749954273047;0.8617157571651602;0.8666410643494659;0.8672107704963454;0.8598076612273001;0.877210822697232;0.8770153252591185;0.8704480443040183;0.9053231495886008;0.9551207483273454;0.9921178708302368;0.9817278472999194;0.9620376728680978;0.9099794686748108;0.908220810569226;0.8767184966881608;0.822148099237775;0.8145959615551729;0.8057308180421413;0.7836676527175321;0.7584151155753218;0.7561624937857915;0.7788969010994837;0.7937287083074845;0.8233730800437137;0.8364517562988302;0.8520442634859199;0.9181109338441787;0.941940945648744;0.9701806017615856;0.970724105110477;0.9739456162974852;1.0;0.9530969916014914;0.9135281054179504;0.9147708959381466;0.9471561212857916;0.959981981482196;0.9556433713215904;0.9409460581626372;0.943239621824024;0.945845981386392;0.9124894101289576;0.8778098022824888;0.8668064695117651;0.8441793299023362;0.8265329737135783;0.8053095261807406;0.8064153661395776;0.8215042883028356;0.8238084968509047;0.8134659658919406;0.8172477665953015;0.8089472114951675;0.7996605714113758;0.8135963657538028;0.8178663982790494;0.8052008255109623;0.7805071449195896;0.7624233248300477;0.7610773607927739;0.7529501945199509;0.7506844713314266;0.7333668783736742;0.7367007749989278;0.735151739277247;0.7347445723616367;0.785232041641159;0.7763822513300734;0.7785106145385201;0.7563760056475218;0.8585763344312237;0.8533513327449304;0.8490153838059953;0.8221716408140922;0.7711953255846065;0.7602525867842299;0.7439059303175483;0.6120462860143896;0.5123389078080142
UCQsBfyc5eOobgCzeY8bBzFg;dIdNCNbSgBE;Head Candy - William Rosati | Royalty Free Music - No Copyright Music;147.0;366810;1470.0;0.0119847490541008;0.0;0.0745772984519887;0.1458298578444306;0.1934567891067618;0.2325880217692283;0.2676607061881808;0.2785759457773271;0.2986251688577001;0.3330762572852564;0.3531877360788525;0.3763605794988965;0.3999831931418407;0.4200610756944062;0.4191276331900367;0.4309134916234719;0.4511785345096852;0.4675840726818195;0.476541293635712;0.4996718468589841;0.5216158280323322;0.5289598177816778;0.5433136697752947;0.559645636985276;0.5773166481323034;0.5887813107737269;0.6026054867904189;0.6151627044327443;0.6255234531361162;0.6446005259493718;0.6591717705247421;0.6703978954860261;0.6865922448036194;0.6993131185173371;0.712305208699609;0.7228614184983918;0.7267320200203015;0.7316656433065246;0.7376415801408731;0.7415971989385248;0.7502932517144186;0.7603896866879657;0.7687350978116986;0.7737021862742929;0.7818016327205194;0.7917132665242882;0.8004260082001478;0.8073418533953971;0.8162883270472174;0.8242671940067801;0.8300786883817798;0.8383840810961707;0.844502878409284;0.8524111452056405;0.858501807305199;0.8652940148383981;0.8707256838304066;0.8755087575111791;0.8799101709037286;0.8855997751454703;0.889922899248128;0.896944732064626;0.901511985939558;0.9058727692876882;0.9130994998550752;0.9189151882991764;0.924672946163815;0.9293455760249184;0.933107393879512;0.9333242622026277;0.9336198566978332;0.9365511614939196;0.9370801384593276;0.9397256349214446;0.9441679404877322;0.9488237940724304;0.9529950579230432;0.9557984436115382;0.9577457149447198;0.9599323103459974;0.9619295610026368;0.9659322757012392;0.9679982042394132;0.9748967488996192;0.9751710235435598;0.976944328385475;0.979871875994658;0.9879269352095618;0.9949930678809428;0.9995410989391604;1.0;0.9923270379555172;0.9818761167664662;0.971496582128578;0.9582981961723832;0.9444727095090972;0.931880803420246;0.920392636516567;0.903977137430317;0.8973494597329064
UCQsBfyc5eOobgCzeY8bBzFg;20LS-oFZceI;Love Now - Eveningland | Royalty Free Music - No Copyright Music;231.0;139257;2310.0;0.0;0.0279355309806408;0.1328353606403765;0.1968742097622088;0.2159171158813421;0.2345541945981546;0.2655511349761683;0.2801615172633683;0.3083339227533755;0.3201085349979747;0.3456636601563201;0.3615189316185083;0.3868969328623761;0.4050380475956897;0.4251819988650792;0.4558921874565116;0.5001842310009067;0.5201618679363753;0.5357638377313431;0.5659463145160666;0.6025576829434267;0.6357651399878984;0.6632133035806013;0.739528857196674;0.7862819954009065;0.8677904885394189;0.8866646119952128;0.8860077810254752;0.8516631901523529;0.8039542126595168;0.7907669499542805;0.7648458311235401;0.7749258075501431;0.7608678203638368;0.7483841166576742;0.7313438768450018;0.7120376255113591;0.6979804043583208;0.6792943846271763;0.6737381751061828;0.652788186609449;0.6412454271005718;0.6312472460040087;0.6399859832934953;0.6410699203674373;0.6467219691617137;0.6632070050848438;0.6612474068709949;0.6615061558858975;0.6631690438806837;0.6644922386786029;0.6709211303212395;0.6860147944856159;0.7135364972720278;0.7774166923926172;0.9426498129133972;1.0;0.8098811822821271;0.7484117789701228;0.7497614444731848;0.7701789547339877;0.7998764473453841;0.8332805195952586;0.829109808911299;0.8290745713809801;0.8199431994843405;0.7991575676809543;0.8093123600233794;0.8042067482934694;0.8013569343076256;0.7882336779376546;0.7810630107473616;0.7701938498253061;0.7478008248816458;0.7334015273171294;0.7191248801902691;0.6969863485211345;0.6787170508876751;0.6666786678545289;0.6667865083156741;0.676153137540337;0.6837454634871519;0.7000029024149369;0.728395670141649;0.7321789382217151;0.7256751455484488;0.7145900483596802;0.7072468534545164;0.692423513918867;0.6806466886892719;0.6734978960045152;0.6642775791340028;0.6573419139273105;0.6477062367960336;0.6443499045905565;0.6726010412775324;0.6265819331734707;0.6121948070264316;0.5898045057566124;0.5649257879737373
UCQsBfyc5eOobgCzeY8bBzFg;okxRGCJIeB4;Stranger Danger - Francis Preve | Royalty Free Music - No Copyright Music;114.0;58721;1140.0;0.003906214777259;0.0;0.1445922461810863;0.2642995618547193;0.3477604997069468;0.4130234483550083;0.4683213584553022;0.5149597512941475;0.5393304041675034;0.5539330609099814;0.574327412155765;0.6068705606538161;0.6303443272687032;0.6489236955033753;0.6607150908055069;0.6791461905132735;0.6859729981187214;0.7027415844546546;0.7046946918432841;0.7201368537971908;0.7427141440182308;0.7672048872257493;0.7869642557063402;0.8031836234491747;0.8157001717332765;0.8409516236786989;0.8566458523749606;0.869224905013874;0.8777614628888079;0.8964382764372928;0.9091728727001472;0.9221150653939004;0.933224036100876;0.9365254956287938;0.9446743215715848;0.9529152645881066;0.9597373587504048;0.962932355942832;0.9711349766172234;0.9718341031957144;0.9776725222658956;0.9743079435862336;0.979597656394093;0.9789723054475108;0.9771343700175832;0.9785291393252809;0.9816966755880532;0.983433579388728;0.984554149264498;0.9821346159363562;0.9837717177016432;0.9867606554555032;0.983802252615961;0.9799228839714242;0.9843400974658072;0.9923924002901842;0.9943498112573416;1.0;0.9980298832295692;0.9939859539394138;0.988731796887488;0.9832953525450544;0.9804603189566486;0.9714390961665362;0.9553701487398712;0.9339085100191408;0.9222788063102756;0.9223342405003628;0.9180060700950476;0.9133173212887784;0.9103689601324684;0.9092749289909544;0.9080846821294928;0.9037935020062872;0.9044533840472492;0.9030740871290212;0.9016456064561876;0.8951901361980138;0.8859883680420357;0.876405835652484;0.8652891799838514;0.8576244041593062;0.8428600558235615;0.8325735809462135;0.8240400970559424;0.8170559014357558;0.8045495997671969;0.7950844935917667;0.78559756212523;0.7724451088805367;0.7629052024116434;0.754540070414742;0.7401131431288246;0.7258556948639864;0.71716564268822;0.7021600890225959;0.6824495968981446;0.6761584823532787;0.6745011947553723;0.6728046626199367
