;Unnamed: 0;channel_id;video_id;title;duration;view_count;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
10;10;UCUFDNffZtBGisDliMx12fYw;usQU2TQuY3I;"🚌 Background & Hip Hop (Royalty Free Music) - ""LAST BUS HOME"" by Tokyo Music Walker 🇯🇵";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;11;UCUFDNffZtBGisDliMx12fYw;tvU1pmGotMw;"☎️ On Hold & Elevator (Royalty Free Music) - ""ONE SUMMER’S EVE"" by Tokyo Music Walker 🇯🇵";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;12;UCUFDNffZtBGisDliMx12fYw;MJQXY7KBsRI;"👉 Instrumental & Background Rock (Royalty Free Music) - ""HOMESTEAD"" by Punch Deck";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;13;UCUFDNffZtBGisDliMx12fYw;0njj6J4wJWM;"🌞 Summer & House (Royalty Free Music) - ""AQUA"" by Mehul Choudhary 🇮🇳";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;14;UCUFDNffZtBGisDliMx12fYw;MeWszs0LD0k;"🚔 Phonk (Royalty Free Music) - ""INCIDENT"" by Rexlambo 🇷🇺";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;15;UCUFDNffZtBGisDliMx12fYw;yATUGFyUwLM;"🔊 Dubstep (Royalty Free Music) - ""NAVI"" by Vanatice 🇳🇱";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;16;UCUFDNffZtBGisDliMx12fYw;zwyCdIF9flw;"🌑 Dark Ambient (Royalty Free Music) - ""THE LONG DARK"" by Scott Buckley 🇦🇺";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;17;UCUFDNffZtBGisDliMx12fYw;6E6m_kRnTuw;"🌸 Instrumental & Ambient (Royalty Free Music) - ""BLOOM"" by Onycs 🇫🇷";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;18;UCUFDNffZtBGisDliMx12fYw;WsXY-Syb5lc;"👾 Electronic Uplifting & Chiptune (Royalty Free Music) - ""TRAVEL"" by EuGenius 🇩🇪";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;19;UCUFDNffZtBGisDliMx12fYw;YiFMi7vxiB8;"➿ Electronic Funk & Intro (Royalty Free Music) - ""FLUID DYNAMICS"" by Punch Deck";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
