;Unnamed: 0;channel_id;video_id;title;duration;view_count;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
0;0;UC_aEa8K-EOJ3D6gOs7HcyNg;4ptq4CE2pxA;VOLT VISION, BRIGHTDVWN - Hide Your Heart [NCS Release];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;UC_aEa8K-EOJ3D6gOs7HcyNg;SfvBcQO34jk;Josh Rubin - Playing With Fire EP (Live);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;UC_aEa8K-EOJ3D6gOs7HcyNg;vTLrfrkBDp8;T & Sugah - Indecisive [NCS Release];214.0;137844;0.03488275038891211;0.0;0.02843858001366834;0.0465435203137055;0.026135119307812232;0.04148907406000508;0.08101888186379397;0.0726915859445014;0.1164600535199551;0.08506687760606299;0.111441732071018;0.10824564761554792;0.12734010492478368;0.16280274970292513;0.13490008501098505;0.1830740493886129;0.17042614035067913;0.2152821470950649;0.22266995789899;0.26062896119352896;0.29574342434278134;0.2872813809801894;0.31297634932570917;0.293794126034688;0.3097688797921421;0.29295408020902813;0.29374642399861095;0.29767216225667426;0.31278467649192504;0.34904470908159096;0.37439663589677175;0.3935301483473274;0.40996664628481483;0.436700635112018;0.4598697974606616;0.4528754203681881;0.459585218546542;0.42967354393437984;0.46735541425195126;0.48473874716534976;0.4912030696092082;0.5071693686251219;0.5111160996221235;0.5384501829454749;0.5570188129768657;0.5790874177761374;0.5599062032895046;0.547379062548346;0.5754913663998436;0.5793650791744511;0.5962999264797774;0.5903908307559382;0.6163257504309696;0.6140794793262714;0.630462270439656;0.6587625001372094;0.6560359420670541;0.6866193362869364;0.6906561871426296;0.7143692391714997;0.7243074035457505;0.7384785111334655;0.7351026673436545;0.7211438890605324;0.7308330228657764;0.7314325409022742;0.7396994526731792;0.7478946912942078;0.7584482263453446;0.7674919174952693;0.7808150529371304;0.796433842860414;0.807988015788173;0.8281182750127103;0.8427370995956304;0.8524501564763692;0.856346927636996;0.8641518069980424;0.8744319080216354;0.8755530259652078;0.882295201960597;0.8869461744972665;0.8916290444679293;0.9031647706868731;0.9158530319003403;0.930566684095764;0.9512802244099773;0.9609189179958045;0.9661185840431213;0.9639075730537107;0.9678181792459489;0.9640899264564787;0.9739084754532552;0.978676949682014;0.9890827189094114;1.0;0.9992831724246298;0.9985895953884958;0.97992075745453;0.993675084714949
3;3;UC_aEa8K-EOJ3D6gOs7HcyNg;qijbn1Fcq_I;Raude - paradise (feat. Ntsika) [NCS Release];152.0;155723;0.044385994587473034;0.0;0.04307420901360135;0.07080716501135623;0.0896819185169124;0.10994576067195905;0.10111698524506416;0.117066169493737;0.12995713457487415;0.09943870154100873;0.13846654650234808;0.1627770093410402;0.19766821303233476;0.17442853038384412;0.20396497768618635;0.20230206335054057;0.2033765504385032;0.2317943700549271;0.26448550141038907;0.25077950356997064;0.27474111881474167;0.29837253501278993;0.3046695848126232;0.2955507874078166;0.3266727604263913;0.3524127171001703;0.3447470806469255;0.3711003292979854;0.3925936068674102;0.39499704531733837;0.3978874560746873;0.4269896830762096;0.43380330333635625;0.45228766347846844;0.4574326094541405;0.48919159859566747;0.4847558677054953;0.5132844380211827;0.515624231888012;0.5297176860882636;0.5468148110297659;0.5719217436243355;0.5675132726900067;0.5885149015579122;0.6080988416343701;0.6271299977108481;0.6167238802573933;0.648527009996876;0.6708955716714995;0.6635941236659872;0.6889335642939746;0.7115143886373204;0.7098088734920197;0.7155747533572803;0.7338348176702455;0.7383475379754567;0.7459084688242484;0.7595407279138184;0.768745126142309;0.7587085578810414;0.7751522422910498;0.7797903127697837;0.7816165016945085;0.7947678906006646;0.8337793966972568;0.8438948933662385;0.8552693665732947;0.8683428535972706;0.8833966224344418;0.8861795331567177;0.8984966989790291;0.8965991095005053;0.8956673664909445;0.907732349207106;0.907226044002131;0.9014368962247699;0.9160152696813745;0.9293720777526938;0.9363752630614254;0.9414189251844238;0.9444302948671784;0.9554144602545852;0.956934630511829;0.9663628113066998;0.9790997120139644;0.9866703378261314;0.9857507990645843;0.9893815058194303;0.9917057877448592;0.9960994310881433;1.0;0.9922507587449425;0.9772405602137637;0.9772008678931213;0.9731588665743782;0.9732168082378446;0.9733922300457408;0.9723849803802456;0.9703156189623903;0.9756262917825833
4;4;UC_aEa8K-EOJ3D6gOs7HcyNg;_zvzWG9tKzI;C1W - Driver Seat [NCS Release];149.0;166718;0.07400981265841913;0.0;0.027106524950496813;0.05264148509535904;0.07052716361662387;0.0930970937387399;0.08882612159503311;0.10280627848445545;0.0686259459518335;0.09398526745438061;0.1114110452597858;0.15080985979921094;0.16722746997480423;0.16425587742883713;0.17409856850632802;0.15087931316996556;0.15421612836240733;0.1927323518882373;0.22135238154309486;0.2514623774075659;0.23852933034304064;0.2703515067450776;0.2966564696145263;0.2713342901704864;0.2817162474790397;0.3145490524570964;0.3043490684486895;0.3223235461122872;0.34652057183548696;0.3623284142284709;0.3672414654670344;0.3529405880417292;0.37381374132661727;0.387083117706214;0.41786002999300975;0.446773094538912;0.44722563520268704;0.4720647400207435;0.487289520454781;0.505916376728846;0.4831989265534934;0.511140965528091;0.5271977280726902;0.5313655683410573;0.5533893051242665;0.5716015831084663;0.5631821392545097;0.58349551842327;0.6147349518779059;0.6371228175537197;0.6430581640762512;0.6596939781489396;0.68339006459961;0.680150456782378;0.6977066647367988;0.7224097339172552;0.7326176476412206;0.7506078024436239;0.7709544499592679;0.7742605944702675;0.788542376775923;0.8079220547241975;0.8225294110985347;0.8401681974701518;0.8481277178217099;0.8472803320108102;0.8426408103859404;0.8529702219356485;0.8712508595367328;0.8816893730349886;0.8907794703036596;0.8974208349493736;0.9086345465030992;0.9240592104569068;0.9326027953751256;0.938418649287343;0.9434554770055452;0.9605235061492552;0.9589565214379518;0.9663184875917838;0.9722553835989648;0.9796372196147712;0.9837010621193181;0.9812512357424911;0.9883099586358237;0.989207292540127;0.9882266510493805;0.9790032981008627;0.9759118027868803;0.9747806789928323;0.9804427693401376;0.9807962341325082;0.9831486252687359;0.9858264081813336;0.9852739713307515;0.9755265279861195;0.9869063078357962;0.995769998053346;1.0;0.9986122997772456
5;5;UC_aEa8K-EOJ3D6gOs7HcyNg;_OLrjAWzUR0;Clarx & Zaug - No Money [NCS Release];119.0;225031;0.040055720037145914;0.0;0.056301619904869135;0.09039182706093701;0.11474155541717672;0.13618697615237316;0.1593035966697102;0.1751691906199001;0.12123182473902644;0.12638126632302546;0.1503196291364412;0.18392370080902762;0.20938305463620746;0.20605001949078733;0.22680279313277502;0.25057562093949204;0.26757000542903636;0.2784478539718339;0.20701426381301222;0.22686037558415653;0.2629141443323338;0.29549958825639056;0.3274928635566947;0.3371589214004192;0.35271374460542587;0.36463075282133656;0.3866491771118713;0.38947147336276516;0.3452707765336737;0.3523041530674172;0.3599276624816827;0.3747266433071917;0.39434632226699434;0.3921510930952359;0.40409974257736025;0.4171607221607169;0.43100435777012364;0.4495709758387524;0.44100160195543026;0.4608146765221456;0.4790718034556218;0.5012063232743964;0.5143116238960892;0.5217203333174739;0.5317189152769035;0.5430304934560162;0.5547087380730167;0.5736210253422114;0.5749410594170632;0.6001061611012742;0.6189298062937968;0.6354420104581364;0.6457663694985639;0.6638327182092811;0.6767375853688924;0.6891314228135158;0.703832280815307;0.7148575171680043;0.7294440245643248;0.7414362971156776;0.7524298922021612;0.763209443428964;0.764075157778825;0.7732533352162989;0.7864420431463564;0.8007019010002945;0.8134229696282232;0.831008882936505;0.8454099632065585;0.8534910495349839;0.8640157257093082;0.8726932266402245;0.8846927115390231;0.9047344291525876;0.9151582487908557;0.9234522156971159;0.9292517573408029;0.9251217578026257;0.9227783265236753;0.9252200551186204;0.9282925151305161;0.9274975283168975;0.9285792641055776;0.9349681243324943;0.940929362152788;0.9492816094795372;0.9564400969758278;0.961947654876146;0.9677334697940491;0.9762274048496522;0.9844393603857629;0.9911776704792453;0.9957889197171503;0.9981203691930861;0.9996397316122656;0.9966904631478709;1.0;0.990731086578531;0.9887201212511934;0.9545162614587624
6;6;UC_aEa8K-EOJ3D6gOs7HcyNg;rUt7qOHwh1s;Britt Lari & Ray Le Fanue - What I Want [NCS Release];130.0;207759;0.02147881173331518;0.0;0.028876713191134485;0.06628542395914162;0.11493454936821676;0.14339439478568264;0.16571850936848592;0.14339984476458065;0.15976607578329127;0.1892631411642968;0.21813890895092855;0.1725778083199044;0.21025534763886058;0.23121930320240203;0.23816963904622923;0.25113647353331753;0.26946892346956114;0.2556670187464259;0.26097201708334816;0.2788269265216605;0.30941048412440614;0.3170869462383495;0.34547799957523534;0.3582395144491453;0.36450793558636574;0.37579289546312056;0.3801912508819373;0.4015575038673996;0.4110261192463169;0.43934838050262265;0.4530417305440341;0.4490439485742216;0.46805497649529765;0.4888027124878648;0.4841689513478715;0.4876164522850733;0.4933595621909605;0.5029894524556353;0.4920714207499938;0.5148374841318025;0.5395623144191816;0.54446540461839;0.5553879408984268;0.5685887908059524;0.5774579085060879;0.5907877783222195;0.6017396777538702;0.6201373606008013;0.617736700508255;0.6312925776125655;0.6392187377392854;0.6485169578595953;0.6633957339233547;0.6769784160259188;0.7201466978605663;0.7350411565166649;0.7519273043998402;0.7776328528287142;0.8004424604296775;0.8118670621126866;0.8154142198068806;0.8341910654714307;0.8450923579561711;0.8571490459672909;0.8556295028712769;0.8477695210597472;0.8592852152471946;0.8547943214111708;0.8494665777541538;0.8532863456173078;0.8576887051022536;0.8499146994884417;0.8554823534410305;0.8665197841741622;0.8821479879484283;0.8945935152703126;0.9059640620605781;0.9205833523943565;0.9381187151107505;0.9500526117605762;0.9620120899440048;0.9713929495402581;0.9777068057056385;0.9820331991581895;0.9925736807950696;0.9950255039548217;0.9977537189015445;1.0;0.9986064737629952;0.9942879772186433;0.9965899815707295;0.9887575833258674;0.9712563663956303;0.9627787573836787;0.9559735133250038;0.9445345637383652;0.9338626152635779;0.9264305124075721;0.9396065593499088;0.9225536866020777
7;7;UC_aEa8K-EOJ3D6gOs7HcyNg;dVteKLjhKFM;Low Mileage - Keep Me Closer [NCS Release];140.0;197346;0.06686015664274576;0.0;0.03414923701118981;0.057930657587572106;0.07983739008938356;0.09339819237250169;0.09330583077503064;0.09541624280642581;0.11616234837083605;0.05306978784263471;0.10450530535362391;0.10070386855541591;0.11701999898604126;0.12249345828797584;0.11983046650253051;0.14394885549722727;0.16353955785392932;0.17318458170000303;0.12345149536076024;0.13605133326363314;0.15935234735612025;0.17156618444070978;0.18885077416809645;0.21404373735500964;0.23470987190783907;0.2162718220992484;0.22500085106417342;0.19588014785628102;0.2087214381538542;0.23494678192889323;0.22848666860020372;0.2438484210923707;0.24438790366907456;0.2435042605824499;0.2576998343472037;0.2820547800672266;0.3099387968145545;0.33574841245933723;0.34045552285635355;0.35777806663909445;0.38338584948153476;0.40523703884781787;0.39652274736183357;0.41673620914541826;0.4409802704776576;0.4695710805643213;0.4891881791589891;0.4974042731976309;0.5174562788335053;0.5285188260820773;0.5409073426687692;0.5638970022832241;0.58102457729491;0.5932952445208943;0.5971264843373026;0.617510335603435;0.6282526455099557;0.6395271197245282;0.6609724732409399;0.6730423675517658;0.6807969059571438;0.6941141360711935;0.7029160448977296;0.7061391113537412;0.7241188356614386;0.7315895261847526;0.7341163981732693;0.7395613919336882;0.749985432860071;0.7583365363376391;0.7582779901884225;0.7737875717073615;0.7842280661205068;0.79220265729363;0.7926189406028875;0.7982480519084291;0.8080092091073885;0.8230889811377682;0.82751284930254;0.8463678385410259;0.8639467236098627;0.8850909682243551;0.896075235233759;0.9057644210458367;0.9146996737742954;0.9216853397338406;0.9317445775856219;0.9418583239211566;0.9500872880184624;0.964586140930322;0.973590134913292;0.9883452786404292;0.996543960246761;1.0;0.9991729851714969;0.9969718518442251;0.9972187550873007;0.9952188993833703;0.9825360874552282;0.9643273265741299
8;8;UC_aEa8K-EOJ3D6gOs7HcyNg;KofF6_XaRbM;NIVIRO - On Replay [NCS Release];182.0;253883;0.06552090502033447;0.0;0.04847158277364513;0.08516379149002204;0.11014397139206601;0.11413639251832021;0.142803243433622;0.13867575241167787;0.16579526168084946;0.2221478097186042;0.2423606510390653;0.2714361805312139;0.3141143650682366;0.29824256829661305;0.32749327672249756;0.3580552796854714;0.3758090575638952;0.37507007563859956;0.38962250186412173;0.39640559061452846;0.41154122393380016;0.4205814759009452;0.4202797908931562;0.4403467762387771;0.44444738336494993;0.4600241619013245;0.48749121056502415;0.49924630239385376;0.517221005189947;0.5343164528303891;0.5441770430283798;0.5644825145461659;0.5566343682314304;0.5586157547109014;0.5669569169851857;0.5701293250890109;0.58698672016851;0.6077866168823168;0.6044732851313032;0.6236635085858003;0.6436826882941826;0.6476570603533162;0.6731467876427523;0.6825884551987736;0.6903846765696604;0.6979397016982438;0.7019392232082602;0.7131391842699725;0.72428906323553;0.7289078899735373;0.7392826888795578;0.7536522395721514;0.7626359052748101;0.7828588822575882;0.7972211699622114;0.806435300029426;0.8094894406724182;0.8174519519469876;0.8286466012712289;0.841125932243802;0.8452239919040448;0.851061808190233;0.8507048377516239;0.8546686947386211;0.8673778396589171;0.874850695460909;0.8890071262378313;0.9024815949651667;0.9126535722220412;0.9274722357379442;0.9556943641435607;0.9577708198834811;0.9663330154782404;0.990175670540459;0.9955807428269728;1.0;0.9963436817722905;0.9969034738600456;0.9939589284534437;0.9892454660662091;0.9916929846094574;0.9901802234582913;0.9865578353087124;0.9939236975416466;0.993036745786803;0.988278187832468;0.9895184243305327;0.9846197015486479;0.9774729213856892;0.969459677598132;0.9544430705593319;0.9423717677467723;0.9333756357214779;0.9298359589125182;0.9214810294819316;0.9159232176424266;0.9084081931490836;0.9137357574296437;0.9280289925471445;0.9383668260964795
9;9;UC_aEa8K-EOJ3D6gOs7HcyNg;QQbPIha_MeA;Aiobahn & Guy Arthur - All or Nothing (feat. SGNLS) [NCS Release];184.0;290342;0.0;0.01660933153082913;0.08817473337609263;0.13444816179710414;0.15605992202337673;0.1702361558791423;0.09868720999480562;0.1473291962313858;0.19822648763524514;0.24306662282253638;0.2708784021618311;0.2982125393740965;0.24863539337070567;0.2549531197711217;0.3204562294629673;0.370185566901172;0.3681173565762776;0.40859482785479545;0.4414586396061491;0.4051740318752487;0.4427216084035247;0.4660522828413879;0.49216013651949037;0.5153610499406184;0.5193686529090117;0.5225062910640752;0.536010450897784;0.5430964715249118;0.5460520459594026;0.5465515944293218;0.551850204217689;0.5609552769170061;0.5716193684878254;0.5909819552265272;0.6076398947311131;0.6211082078219113;0.6271202935722466;0.636872808759749;0.6593041701737123;0.6777781350223647;0.6860121947579746;0.6955373661285961;0.6974571583600356;0.6827668067441035;0.673021838239319;0.671456949725703;0.680329228226176;0.6938103287515798;0.7084418791313338;0.7193440056528846;0.729544500311733;0.7360189251935861;0.7530238024731265;0.7648559528246381;0.7576651171597598;0.7724161566825496;0.7833289743379509;0.7895445060765601;0.8018629982032344;0.8082875311271183;0.8205486894281431;0.8217902235502986;0.8274730852670594;0.8335823345573895;0.8348737606375144;0.8516816904611214;0.8618218116582255;0.8678244640551633;0.874390287649935;0.8758546585423482;0.8795226607884297;0.8880018828973382;0.8888921818279916;0.8911555577531776;0.8948763867782853;0.9015766880664909;0.9157436981989344;0.9226557258633962;0.9639826182078447;0.9731171439327697;0.9779938731941908;1.0;0.9968706422329188;0.9935137310188811;0.9793004974547895;0.9539130375311468;0.946564769679567;0.9393614610251964;0.9322079395137572;0.9281272804640518;0.9317418270408805;0.9324515296614896;0.9343336932943768;0.9347194126332988;0.9309576009284306;0.9289408547870718;0.9217275887041149;0.912721146955321;0.8990013825889592;0.8911649911065751
